"Hierarchy Level","Page Type","Page Sub Type","Content Type","Friendly URL","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6",Homepage?,"Toggle URL"
4,"Navigation Page","Navigation Page",basic_page,/es/politicas-privacidad,551,"Políticas de privacidad y seguridad",https://www.usa.gov/es/politicas-privacidad,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Políticas de privacidad y seguridad","Políticas de privacidad y seguridad","Políticas de privacidad y seguridad",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/politicas-privacidad,/es/politicas-privacidad,/es/politicas-privacidad,not_homepage,https://www.usa.gov/privacy
5,"Content Page","Standard Page",basic_page,/es/privacidad-seguridad,548,"Políticas de privacidad y seguridad de USAGov en Español",https://www.usa.gov/es/privacidad-seguridad,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Políticas de privacidad y seguridad","Políticas de privacidad y seguridad de USAGov en Español","Políticas de privacidad y seguridad de USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/politicas-privacidad,/es/privacidad-seguridad,/es/privacidad-seguridad,not_homepage,https://www.usa.gov/privacy-security
4,"Navigation Page","Navigation Page",basic_page,/es/accesibilidad,550,"Política de accesibilidad",https://www.usa.gov/es/accesibilidad,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Política de accesibilidad","Política de accesibilidad","Política de accesibilidad",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/accesibilidad,/es/accesibilidad,/es/accesibilidad,not_homepage,https://www.usa.gov/accessibility
5,"Content Page","Standard Page",basic_page,/es/politica-accesibilidad,549,"Política de accesibilidad de USAGov en Español",https://www.usa.gov/es/politica-accesibilidad,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Política de accesibilidad","Política de accesibilidad de USAGov en Español","Política de accesibilidad de USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/accesibilidad,/es/politica-accesibilidad,/es/politica-accesibilidad,not_homepage,https://www.usa.gov/accessibility-policy
5,"Content Page","Standard Page",basic_page,/es/funcionara-mi-dispositivo,1736,"¿Funcionará USAGov en Español en mi dispositivo?",https://www.usa.gov/es/funcionara-mi-dispositivo,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Política de accesibilidad","¿Funcionará USAGov en Español en mi dispositivo?","¿Funcionará USAGov en Español en mi dispositivo?",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/accesibilidad,/es/funcionara-mi-dispositivo,/es/funcionara-mi-dispositivo,not_homepage,https://www.usa.gov/will-your-computer-work
4,"Content Page","Standard Page",basic_page,/es/politica-de-enlace,534,"Política de enlace de USAGov en Español",https://www.usa.gov/es/politica-de-enlace,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Política de enlace","Política de enlace","Política de enlace",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/politica-de-enlace,/es/politica-de-enlace,/es/politica-de-enlace,not_homepage,https://www.usa.gov/linking-policy
4,"Content Page","Standard Page",basic_page,/es/descargue-software-comercial-gratis,1737,"Descargue software comercial gratis",https://www.usa.gov/es/descargue-software-comercial-gratis,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Descargue software comercial gratis","Descargue software comercial gratis","Descargue software comercial gratis",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/descargue-software-comercial-gratis,/es/descargue-software-comercial-gratis,/es/descargue-software-comercial-gratis,not_homepage,https://www.usa.gov/free-commercial-downloads
3,"Navigation Page","Navigation Page",basic_page,/es/colabore-con-nosotros,1731,"Colabore con nosotros",https://www.usa.gov/es/colabore-con-nosotros,"USAGov Español","Acerca de USAGov en Español","Colabore con nosotros","Colabore con nosotros","Colabore con nosotros","Colabore con nosotros",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/colabore-con-nosotros,/es/colabore-con-nosotros,/es/colabore-con-nosotros,not_homepage,https://www.usa.gov/partner-with-usagov
3,"Content Page","Standard Page",basic_page,/es/encontrar-beneficios-gobierno,513,"Encuentre beneficios del Gobierno en Benefits.gov",https://www.usa.gov/es/encontrar-beneficios-gobierno,"USAGov Español","Ayuda económica y beneficios del Gobierno","Encuentre beneficios del Gobierno","Encuentre beneficios del Gobierno","Encuentre beneficios del Gobierno","Encuentre beneficios del Gobierno",/es/,/es/beneficios-gobierno,/es/encontrar-beneficios-gobierno,/es/encontrar-beneficios-gobierno,/es/encontrar-beneficios-gobierno,/es/encontrar-beneficios-gobierno,not_homepage,https://www.usa.gov/find-government-benefits
4,"Content Page","Standard Page",basic_page,/es/declaracion-ley-reduccion-del-papeleo,538,"Declaración de la Ley de Reducción del Papeleo",https://www.usa.gov/es/declaracion-ley-reduccion-del-papeleo,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Declaración de la Ley de Reducción del Papeleo","Declaración de la Ley de Reducción del Papeleo","Declaración de la Ley de Reducción del Papeleo",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/declaracion-ley-reduccion-del-papeleo,/es/declaracion-ley-reduccion-del-papeleo,/es/declaracion-ley-reduccion-del-papeleo,not_homepage,https://www.usa.gov/pra-statement
4,"Content Page","Standard Page",basic_page,/es/como-citar,1735,"Cómo citar a USAGov en Español",https://www.usa.gov/es/como-citar,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Cómo citar a USAGov en Español","Cómo citar a USAGov en Español","Cómo citar a USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/como-citar,/es/como-citar,/es/como-citar,not_homepage,https://www.usa.gov/how-to-cite
3,"Navigation Page","Navigation Page",basic_page,/es/beneficios-muerte-sobrevivientes,1944,"Beneficios del Gobierno por fallecimiento",https://www.usa.gov/es/beneficios-muerte-sobrevivientes,"USAGov Español","Ayuda económica y beneficios del Gobierno","Beneficios del Gobierno por fallecimiento","Beneficios del Gobierno por fallecimiento","Beneficios del Gobierno por fallecimiento","Beneficios del Gobierno por fallecimiento",/es/,/es/beneficios-gobierno,/es/beneficios-muerte-sobrevivientes,/es/beneficios-muerte-sobrevivientes,/es/beneficios-muerte-sobrevivientes,/es/beneficios-muerte-sobrevivientes,not_homepage,https://www.usa.gov/government-death-benefits
4,"Content Page","Standard Page",basic_page,/es/beneficios-gobierno-por-fallecimiento,602,"Cómo obtener beneficios del Gobierno por fallecimiento de un familiar",https://www.usa.gov/es/beneficios-gobierno-por-fallecimiento,"USAGov Español","Ayuda económica y beneficios del Gobierno","Beneficios del Gobierno por fallecimiento","Cómo obtener beneficios del Gobierno por fallecimiento","Cómo obtener beneficios del Gobierno por fallecimiento","Cómo obtener beneficios del Gobierno por fallecimiento",/es/,/es/beneficios-gobierno,/es/beneficios-muerte-sobrevivientes,/es/beneficios-gobierno-por-fallecimiento,/es/beneficios-gobierno-por-fallecimiento,/es/beneficios-gobierno-por-fallecimiento,not_homepage,https://www.usa.gov/survivor-benefits
4,"Content Page","Standard Page",basic_page,/es/covid-ayuda-gastos-funebres,835,"Ayuda con gastos fúnebres por COVID-19",https://www.usa.gov/es/covid-ayuda-gastos-funebres,"USAGov Español","Ayuda económica y beneficios del Gobierno","Beneficios del Gobierno por fallecimiento","Ayuda con gastos fúnebres por COVID-19","Ayuda con gastos fúnebres por COVID-19","Ayuda con gastos fúnebres por COVID-19",/es/,/es/beneficios-gobierno,/es/beneficios-muerte-sobrevivientes,/es/covid-ayuda-gastos-funebres,/es/covid-ayuda-gastos-funebres,/es/covid-ayuda-gastos-funebres,not_homepage,https://www.usa.gov/covid-funeral-assistance
3,"Navigation Page","Navigation Page",basic_page,/es/seguro-social,512,"Seguro Social",https://www.usa.gov/es/seguro-social,"USAGov Español","Ayuda económica y beneficios del Gobierno","Seguro Social","Seguro Social","Seguro Social","Seguro Social",/es/,/es/beneficios-gobierno,/es/seguro-social,/es/seguro-social,/es/seguro-social,/es/seguro-social,not_homepage,https://www.usa.gov/social-security
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/es/acerca-de-usagov-en-espanol,484,"Acerca de USAGov en Español",https://www.usa.gov/es/acerca-de-usagov-en-espanol,"USAGov Español","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español","Acerca de USAGov en Español",/es/,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,/es/acerca-de-usagov-en-espanol,not_homepage,https://www.usa.gov/about
3,"Content Page","Standard Page",basic_page,/es/tanf-asistencia-temporal,486,"Conozca los beneficios del “welfare”o Asistencia Temporal para Familias Necesitadas (TANF)",https://www.usa.gov/es/tanf-asistencia-temporal,"USAGov Español","Ayuda económica y beneficios del Gobierno","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)","Asistencia Temporal para Familias Necesitadas (TANF)",/es/,/es/beneficios-gobierno,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,/es/tanf-asistencia-temporal,not_homepage,https://www.usa.gov/welfare-benefits
3,"Content Page","Standard Page",basic_page,/es/herramientas-planear-jubilacion,599,"Herramientas para planificar la jubilación",https://www.usa.gov/es/herramientas-planear-jubilacion,"USAGov Español","Trabajo y desempleo","Herramientas para planificar la jubilación","Herramientas para planificar la jubilación","Herramientas para planificar la jubilación","Herramientas para planificar la jubilación",/es/,/es/trabajo-desempleo,/es/herramientas-planear-jubilacion,/es/herramientas-planear-jubilacion,/es/herramientas-planear-jubilacion,/es/herramientas-planear-jubilacion,not_homepage,https://www.usa.gov/retirement-planning-tools
4,"Content Page","Standard Page",basic_page,/es/seguro-social-incapacidad-discapacidad,507,"Beneficios del Seguro Social por incapacidad y para personas con discapacidades",https://www.usa.gov/es/seguro-social-incapacidad-discapacidad,"USAGov Español","Ayuda económica y beneficios del Gobierno","Seguro Social","Beneficios del Seguro Social por incapacidad y para personas con una discapacidad","Beneficios del Seguro Social por incapacidad y para personas con una discapacidad","Beneficios del Seguro Social por incapacidad y para personas con una discapacidad",/es/,/es/beneficios-gobierno,/es/seguro-social,/es/seguro-social-incapacidad-discapacidad,/es/seguro-social-incapacidad-discapacidad,/es/seguro-social-incapacidad-discapacidad,not_homepage,https://www.usa.gov/social-security-disability
4,"Content Page","Standard Page",basic_page,/es/compensacion-indemnizacion-accidente-trabajo,597,"Compensación para trabajadores por accidentes de trabajo",https://www.usa.gov/es/compensacion-indemnizacion-accidente-trabajo,"USAGov Español","Trabajo y desempleo","Protección del trabajador","Compensación por accidentes de trabajo","Compensación por accidentes de trabajo","Compensación por accidentes de trabajo",/es/,/es/trabajo-desempleo,/es/proteccion-trabajador-leyes-laborales,/es/compensacion-indemnizacion-accidente-trabajo,/es/compensacion-indemnizacion-accidente-trabajo,/es/compensacion-indemnizacion-accidente-trabajo,not_homepage,https://www.usa.gov/workers-compensation
3,"Content Page","Standard Page",basic_page,/es/ayuda-gastos-medicos,496,"Cómo obtener ayuda para pagar gastos médicos",https://www.usa.gov/es/ayuda-gastos-medicos,"USAGov Español",Salud,"Ayuda para gastos médicos","Ayuda para gastos médicos","Ayuda para gastos médicos","Ayuda para gastos médicos",/es/,/es/salud,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,/es/ayuda-gastos-medicos,not_homepage,https://www.usa.gov/help-with-medical-bills
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/es/servicios-personas-con-discapacidades,627,"Servicios para personas con discapacidades",https://www.usa.gov/es/servicios-personas-con-discapacidades,"USAGov Español","Servicios para personas con discapacidades","Servicios para personas con discapacidades","Servicios para personas con discapacidades","Servicios para personas con discapacidades","Servicios para personas con discapacidades",/es/,/es/servicios-personas-con-discapacidades,/es/servicios-personas-con-discapacidades,/es/servicios-personas-con-discapacidades,/es/servicios-personas-con-discapacidades,/es/servicios-personas-con-discapacidades,not_homepage,https://www.usa.gov/disability-services
6,"Content Page","Standard Page",basic_page,/es/resultados-loteria-visas,688,"Resultados de la lotería de visas de diversidad y qué debe hacer si gana",https://www.usa.gov/es/resultados-loteria-visas,"USAGov Español","Inmigración y ciudadanía","“Green Card” y visas de inmigrante","Visas de inmigrante","Lotería de visas","Resultados de la lotería de visas",/es/,/es/inmigracion-ciudadania-estados-unidos,/es/green-card-residencia-permanente-visas-inmigrante,/es/visas-inmigrante,/es/loteria-visas-dv,/es/resultados-loteria-visas,not_homepage,https://www.usa.gov/dv-lottery-results
6,"Content Page","Standard Page",basic_page,/es/participar-loteria-visas,687,"“Lotería de visas”: averigüe si es elegible y cómo participar",https://www.usa.gov/es/participar-loteria-visas,"USAGov Español","Inmigración y ciudadanía","“Green Card” y visas de inmigrante","Visas de inmigrante","Lotería de visas","Cómo participar en la lotería de visas",/es/,/es/inmigracion-ciudadania-estados-unidos,/es/green-card-residencia-permanente-visas-inmigrante,/es/visas-inmigrante,/es/loteria-visas-dv,/es/participar-loteria-visas,not_homepage,https://www.usa.gov/dv-lottery-eligibility
4,"Content Page","Standard Page",basic_page,/es/programas-alimentos-adultos-mayores,499,"Programas de alimentos para adultos mayores",https://www.usa.gov/es/programas-alimentos-adultos-mayores,"USAGov Español","Ayuda económica y beneficios del Gobierno","Asistencia alimentaria","Programas de alimentos para adultos mayores","Programas de alimentos para adultos mayores","Programas de alimentos para adultos mayores",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/programas-alimentos-adultos-mayores,/es/programas-alimentos-adultos-mayores,/es/programas-alimentos-adultos-mayores,not_homepage,https://www.usa.gov/senior-food-programs
3,"Content Page","Standard Page",basic_page,/es/cheques-pagos-del-gobierno,510,"Cheques y pagos del Gobierno",https://www.usa.gov/es/cheques-pagos-del-gobierno,"USAGov Español","Ayuda económica y beneficios del Gobierno","Cheques y pagos del Gobierno","Cheques y pagos del Gobierno","Cheques y pagos del Gobierno","Cheques y pagos del Gobierno",/es/,/es/beneficios-gobierno,/es/cheques-pagos-del-gobierno,/es/cheques-pagos-del-gobierno,/es/cheques-pagos-del-gobierno,/es/cheques-pagos-del-gobierno,not_homepage,https://www.usa.gov/government-checks-payments
4,"Content Page","Standard Page",basic_page,/es/conseguir-alimentos-emergencia,500,"Ayuda inmediata para conseguir alimentos",https://www.usa.gov/es/conseguir-alimentos-emergencia,"USAGov Español","Ayuda económica y beneficios del Gobierno","Asistencia alimentaria","Ayuda inmediata para conseguir alimentos","Ayuda inmediata para conseguir alimentos","Ayuda inmediata para conseguir alimentos",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/conseguir-alimentos-emergencia,/es/conseguir-alimentos-emergencia,/es/conseguir-alimentos-emergencia,not_homepage,https://www.usa.gov/emergency-food-assistance
